	label	text
19909	0	喇叭隔音不好，没有座椅高低调节，
19910	0	前减震不好，过个小坑都有晃荡的金属撞击声，感觉车子要散架似的，都说车子异响多，我的到目前还没有发现，再就是车子a柱有些挡视线了，拐个弯恨不得要把头伸出去
19911	1	动力足够^_^
19912	0	目前还没发现不满意的地方
19913	1	外观大气，内饰简洁，空间宽敞，安全稳定
19914	1	空间还可以，舒适度也还行，1.5动力还可以，目前没拉高速，时速100/1500转，提速很平顺，没有突兀感，买这车就是冲发动机来的
19915	0	要吐槽的就是做工有点不尽人意缝隙略大再就是车门居然不在一条线上这点从侧面就能看到，油门不灵敏踩一点没反应在深一点突然转速就上去了。
19916	1	价格便宜
19917	1	油耗不是一般的满意
19918	1	最满意的，后视镜折叠，相当档次。360全景影响，一键启动。等等
19919	1	动力，满满的用不完的动力，呼之即来挥之即去，强劲有力！开起来很有感觉！
19920	1	价格实惠
19921	1	车辆的主动安全和被动安全设备好齐全，体现了价值，空间大，贮藏格多，再就是品牌响亮，小小满足虚荣心。
19922	1	日本进口的发动机跟变速箱外加魂动造型哪里都好
19923	1	两个字，舒适！
19924	0	走烂路的时候，中门，后门那个响啊…………？
19925	0	噪音比较大，隔音差，配置的音响设备不是一般的差，但是这些可以自己做隔音改音响不是啥大问题。
19926	0	买的时候没有价格优惠，送的东西也不多，送了一个脚垫，味道还很重，难闻，都怀疑甲醛严重超标，准备扔了，自己重新买。还有一点觉得这款车没有四驱怪可惜的，毕竟是越野出身的。
19927	1	空间是最满意的，坐7个人很轻松
19928	0	最不满意的一点，现在开了1000公里了，油耗难道是因为自己的技术问题，就是下不去啊，还是8.5左右，赶紧开到7以内啊，。。。
19929	0	隔音效果较差，特别是前面来的发动机噪音，后门没喇叭没走线，还要自己弄，还有后排空间在改款中已改善，可惜我们赶上。
19930	0	稍有颠簸上下跳可以理解，左右摇摆什么情况，我觉得不是坐轿子，是坐船，档位不太好挂，尤其倒挡
19931	0	售后太慢了，接车导航就收不到卫星，检查完了说换导航卡。等了十天新卡安上，还是不行，说是可能导航机头不行，换机头，再等15天。接车到现在一个半月了，还在等待中……
19932	1	最满意的地方是空间和外观，空间前排我坐着开车后面一排空间比较大，外观前脸比较好看，仪表台也很不错,还有海马m3k的性价比比其他国产同级别高，很开心拥有小三，准备过几年换个海马s5配置高点的开开，
19933	1	现在的电动车已经成了流行趋势了，早就想要过过瘾了，亏了看到这秦，比很多车都多了丰富的配置和科技感，而且是真的很大气，动力等方面也做的很好，它是真的舒适而省钱的一款。
19934	0	动力偏弱，但是还好。还有一点就是我的方向盘放正中间不知为何走不了直线。
19935	0	一辆顶配的车居然没有可视到车
19936	1	加速快，动力足，油耗低，外观时尚，内饰大方。还有就是小绿叶设计的人性化，很喜欢
19937	0	油耗有点吓人啊，不过还能接受，毕竟1.8t
19938	1	需要不到，挡风遮雨，够了
19939	1	最满意的就是这车的变速箱。
19940	0	不满意的地方就是油耗偏高最高开过40个油，有点吓人，可能是对于运动版揽胜调校的吧，油门反应特别快，但是一开始要深睬一点
19941	1	最满意的就是6mt，177马力和5000转不泄压的220牛米浪起来的非常疯。本人只认手动档
19942	0	价格，感觉还能再少点
19943	0	噪音，噪音还是噪音。减震也许和长身长度有关，不过真的很颠。
19944	0	细节做的不是很到位，后备箱整体做的不是很喜欢
19945	0	车噪太太大了。听歌不爽
19946	0	空间感觉比较小，貌似我开惯了比较大的车的原因，我开车的时候驾驶座后面空间比较小，副驾驶后面的空间也不太富余，可我的朋友都说空间不错。
19947	0	前排扶手与手刹干涉，扶手箱空间太小。后排没有阅读灯，到晚间非常不方便。
19948	1	武力值爆棚，如战列舰般的刚猛外观，兼具豪华与科技感的内饰，“dasauto”(这就是汽车)的最好诠释!
19949	0	胎噪大发动机80以上更加明显
19950	1	外观很酷
19951	0	起步肉变速箱不怎么样刹车还吱吱声而且我刚买三个月不到可能也是个例吧还有就是座椅不是自动的全手动调节靠椅还是以前那种旋转的对你没听错是旋转的！
19952	1	操控很好，特别是s+模式
19953	0	内饰，内饰，内饰……说到底就是色调不搭配，材料手感也比较普通。
19954	0	动力实在是不敢恭维，有条件的车友一定要上1.8t的。
19955	1	动力充沛、外形低调、配置的amg运动套件很亮眼，尤其400型轮毂
19956	1	加长版外观大气操控性好后排空间大！
19957	1	艾瑞泽3空间大，整车质量1.2吨个人觉得相对安全系数应该要高一点吧，最关键价格也亲民，毕竟我的预算有限，我买东西也是非常重视性价比的！刹车虽然不是碟刹，但是用到的时候非常很灵很给力！
19958	1	就是在怠速的时候，没有一点点声音，让我总感觉熄火了似的，方向盘很轻，很容易上手
19959	1	无框车门加自动尾翼
19960	0	最不满意的一点，说实话还是要说的。这个内饰改动的不是特别满意，但是整体很好，比着其他20多万的车看着还是有点不是特别特别的令我满意的，所以说，要说最不满意的一点，那就肯定是内饰咯。
19961	1	外观符合大多数人的审美，大气，全景天窗面积真的很大
19962	1	车子外观不错，看着显年轻。整辆车的做工也挺好……
19963	1	外观，硬朗的线条，犀利的眼神。经典的内饰。市场保有量大，保值。油耗
19964	1	都比较满意吧
19965	0	原车轮胎不太好，隔音有些不理想。速度上来了噪音有点大胎噪。
19966	0	座椅太薄,板金太薄,有点费油.
19967	0	备胎备胎备胎，太小，座椅支撑时间长了不太舒服。没发动机护板。
19968	1	应该算是动力吧，从1.6的紧凑车型跳跃到300nm的1.8t，内心的满足感已经不用说了。
19969	0	提车的时候什么都没有，虽然网上有了解过这车图片，去看车的时候是顶配车型，心里有预算哪些配置没有，可是提车的时候惊呆了我和小伙伴们。
19970	1	外观是最满意的，买它就是喜欢它的样子
19971	0	油耗还是有点高，但是毕竟2.0排量的车，这个油耗还是可以接受的。
19972	1	隔音效果和发动机声音真的很小，有次去超市购物回来发现车子一直都没熄火，我居然不知道！
19973	0	到现在我发现这车的小毛病太多了，车开在不o平的路上门子老响！操作台里也响。最重要的是现在电子扇打开时候声音可大了！整个车都跟着振动！哎！现在我也脱保了四儿子也不管了！
19974	1	拉风的外观，买这个车90%的理由。还有就是vq发动机，动力没的说。
19975	0	装配马虎，噪音大
19976	1	这个价位，能买到这样一款配置丰富，各方面性能都还不错的车很值了。
19977	1	08年的mt，已25万公里无大修！好的很…
19978	0	雨后打开后备箱，盖子会一直滴水
19979	1	内饰精细，做工精良，设计美观。
19980	0	买的人少，所以车的周边比较少。我的这辆车方向盘比较重，不知道是整系都是这样，还是就我的。提车的时候有两台，两台方向盘都很重。
19981	1	首先颜值高，不能说人见人爱，花见花开，最起码没人说它丑，还有内在空间确实大，可以算是入门的b级车了，再有就是配置相对比较丰富，使用中也比较顺手。
19982	1	价格适中，用车省心，没有任何大小毛病
19983	1	最满意的还是外观和空间
19984	1	空间逼格空间逼格空间逼格重要的事情说三遍
19985	0	不满意的就是油耗，可真高啊，我还有一辆f0，一比较油耗，两个f0能和一辆海狮差不多，难怪有那么多改气的，我怕改气后脱保，还是先忍忍吧，
19986	0	起步的时候很容易熄火，作为一个大巴司机刚开始开的时候也熄火也几次，一二档比较肉；自动雨刷不太灵；车门储物空间真的很小，只能放一瓶水；有的地方做工还不够细心，缝隙有点大，这些问题厂家真的要解决一下了！
19987	0	简配过了点，没有防撞钢梁。
19988	1	空间大，坐着舒服；后备箱也够大，可以放很多东西；外观也挺好看，略带点运动元素，看着很大气；性格适中，买了也不会感觉后悔吧。
19989	0	刹车太软感觉有刹不住的感觉
19990	0	后备箱没有灯晚上开后备箱看不见东东
19991	1	空间，够大，后排前排都比较宽敞，1.6t动力够用
19992	0	胎压监测系统不是主动式的，是被动式的，平时看不到心里没数，只有期待万一出问题报警系统能正常！！
19993	0	油门串，堵车，松刹车慢得要死，一轻踩油门就不爽。
19994	1	因为家用车嘛安全第一，小三标配了esp电子稳定系统，主副驾安全气囊、刹车辅助、车内中控锁、abs防抱死、牵引力控制、该有的都有保障了家人的安全。
19995	1	外观不错，考虑过锋范，个人觉得哥瑞好看一点。发动机也算是自吸同排量里面的佼佼者。
19996	1	空间大，俱乐部活动用车，出去就是七个人七台自行车，完全没问题（第三排需安排瘦一些的队员），底盘扎实转向准在双车道匝道可以精准超车，跑高速车很稳！
19997	1	外观漂亮，空间够用，动力还行。
19998	1	1.性价比比较高，b级车的空间跟享受，空间十分宽大，xx震都可以了2.价格优惠力度可以，外观还是比较耐看的，我自己这么觉得
19999	1	使用过程中，满意的地方就是，跑长途驾驶员不会太累，空间大，随乘人员不会显得太挤，车辆行驶过程中静音好，乘坐舒适。
20000	0	购买后发现大灯有问题，开启大灯一直处于调节状态，灯光晃动，至今还没有给我更换，还有就是隔音不好，噪音太大跟面包车似的。提速慢有点肉。
20001	1	也是做人多，出行特方便。
20002	1	油耗，虽然目前2300多公里油耗升到9.2了，但是考虑到才开不久，而且每天上下班拥堵，和同级其他品牌同排量的车比，还是很不错的！
20003	1	外观。低速四驱。配置高。
20004	1	颜值高，空间对于我来说完全够用，对比同级车来说，小科已经非常不错了，跑了500多公里，目前没发现什么问题，老美车安全性能不会太差
20005	1	性价比高，动力强劲
20006	1	动力，因为1.4t和2.0t价格上只差了9000块，听销售的建议直接上了2.0t的，加上购置税的多的1万，2万块花的值！
20007	0	想了半天还真没有什么吐槽的地方，车身高度不够，后排乘客身子长的会顶头，后备箱空间略小（还是那句话，车无完车，买车要考虑自身的实际情况）。
20008	0	说实话，暂时没有感觉传说中的顿挫感，可能是以前的开车习惯问题，但不能随手关门确实有点烦人，关门要比较使劲。
20009	0	隔音不好，高速噪音大。
20010	1	最满意底盘
20011	1	空间，在4s店看时没怎么觉得，今年7月23日有一个展览，在展会上也没觉得大，老婆还觉得比suv小呢（这是废话），但真买回家发现，和其他紧凑型车比起来可不小，空间很宽敞。
20012	1	大空间，比较实用，超选四驱系统很强大。
20013	1	上街回头率不说百分百也要百分之八九十
20014	1	空间，配置
20015	1	内饰应该是同级别最豪华，可变转相比很棒，停车挪位很方便，各种配置挺齐全也挺好用的，有些科技配置比家里另一台gl500还高
20016	0	原厂机头减配成启明机头，提车第二天就坏了！车内储物空间不够丰富，手扣箱太小了！中控台顶部置物格很鸡肋，因为有一个电源口在正中间，这设计简直让我想骂娘。
20017	0	相比起其他电动车来说唐好像有点费电了……不知道是不是我个人开车习惯的问题，反正我是觉得如果耗电量再低一点点可能会更加完美
20018	1	最满意boss音响
20019	1	外观帅气，操作性感觉很适合自己的风格，回头率高，油耗也在预期范围之内
20020	0	没有倒车影像，没有倒车影像，没有倒车影像！
20021	1	车子的外观以及价位配置最满意
20022	0	全系没有配esp车身稳定，没有胎压监测，没有无匙启动，内饰塑料感重。
20023	1	德系车的做工
20024	1	后排的乘坐空间很大，一家人坐着开心
20025	0	后排只能坐两个人，有时候满载的时候就会很尴尬，中间那个人只能张开大腿。保养费很高…特别坑
20026	1	目前平均油耗5.7，测试了多次，还兼顾动力和平顺。
20027	1	空间很大，周末出去玩后备箱很能装，开起高速来也很舒服噪音小
20028	1	说实话在这个价位的车能做到这些已经很不错了。外观很帅，大气线条流畅，视野广阔，配置较高，舒适性很好
20029	1	油耗低，空间大，外观漂亮。
20030	1	外形拉风，回头率高。豪车品牌，价格便宜，整车进口。装配工艺精湛！动力也非常足。配置齐全
20031	1	当然是油耗了。从长春回到松原近二百公里用了不到六十元的有钱。哈哈
20032	1	最满意的就是车的乘坐空间了，一家五口非常够用了，后背箱容积也不错，能满足日常的带物需求，其次就是油耗了，6.3的油耗非常不错，我开车还是很温柔的，不暴力驾驶。
20033	0	无车身稳定系统。钣金稍差，缝隙较大，加速能力一般，方向盘有旷量，油门踏板过于轻，右脚脖子累。
20034	1	外表漂亮,内在也美,性价比很高.
20035	0	储物空间太小，尤其是手套箱，放个cd机后基本放不了什么东西了
20036	0	变速箱吧，也可能是因为磨合期，有时候感觉很顿挫，不平顺
20037	0	车子的内饰做工有点太敷衍了，感觉就是一个一般般的，没有太多的特色和个性，和外观有点不和谐的。
20038	1	外观内饰非常符合个人审美
20039	0	第三排空间。不过我改装了，第三排往后挪了15公分，现在空间很满意！
20040	1	舒适度很好，豪华品牌有面子，油耗给力。
20041	0	高逼格的东西永远缺少一样，特别想要厂家给配电动后备箱，可能要不到的总是最好，所以才这么念念不忘。。。。。
20042	1	操控真的很好，指哪打哪，如行云流水。
20043	1	用料足，底盘扎实，安全性高。
20044	0	目前还没有！感觉冷车启动2档换3档有点打齿！灯光真不行！等有钱了必须花钱改氙气灯！
20045	1	外观时尚漂亮，空间很大，后排中间平整，功能实用齐全……
20046	0	悬挂有点硬，第二排桌椅稍短，颠的路面乘坐舒适感稍低。
20047	1	什么是男人车，就看这款北京40就可以的，特别帅的这个外观和动力性能，加上四驱，不想野都不可以，太野性的一款了。
20048	0	临时没发现有什么不满意的地方，等以后发现了再说吧！实在要是说不满意的地方那就是为啥不标配个空悬啊！都这个价位了......
20049	1	最满意的是车子的空间吧，挺能装东西的，还有就是这车的外观挺流畅的。
20050	1	后悬为双连杆，一定程度上提高了乘坐的舒适性。
20051	1	还是操控，这车开起来真的让人很放心，真的很爽
20052	1	高速舒适安静油耗很低
20053	1	我的木星红颜色鲜艳，象征朝气蓬勃。内饰精致，功能键清晰。最主要的是动力强劲，操控灵活，非常适合女性。
20054	1	肯定是外观和内饰了
20055	0	车内包裹不够完全，外壳不够规整
20056	1	靓丽，前卫，舒适，宽敞明亮，动力充沛，行驶流畅平稳。跑在路上不撞脸。
20057	0	可能是处在磨合期，在市区一直在12个油左右，与理想差距有点大
20058	1	动力不错，高速稳健，变向干净利索。无框车门稳稳的逼格提高，大灯随动晚上打车很带感，地盘相对别的品牌略高，外形年轻，拉风。
20059	0	变速箱和离合器有异响，在论坛看前辈们的帖子后，也包了管子，异响声音几乎听不到了。
20060	0	车速快的时候会有的异响，具体是哪儿响也不知道不过不影响正常行驶，其他也没什么大问题。
20061	1	最满意的是车外观和安全性能非常好，平稳性非常好开起来没有呆滞感。空间还是足够大的，
20062	1	配置方面吧，该有的有了，不该有的也都有了，像esp，倒车影像，右盲区可视系统，镭射迎宾灯之类的，虽然有些配置比较鸡肋，但不妨碍我的审美啊，还是比较满意这些无所谓的配置吧。
20063	0	动力一般吧，要想要运动感，你的右脚就得多用些力了
20064	1	最满意的应该是空间了，现在市场上很多车，要么太小要么太大，但这款中型suv却是正好的，很符合我对空间的要求
20065	1	六挡手动中前置后驱低重心。操控性能乐趣安全的完美融合
20066	1	实用性，可7座可5座，好停车，全进口
20067	0	减配太多:遮阳板没化妆镜，副驾没拉手
20068	0	离合器踏板有点高，以后习惯就好。
20069	1	油耗和2排3排坐椅能翻转
20070	0	感觉这个音响效果不够好，我打算去给它升级一下，我是一个追求完美的人。
20071	0	油耗太大。空间不是很大
20072	0	最不满意的也就是急加速2.0t发动机的噪音吧。
20073	0	单排气管，内饰比较渣，不是真皮打孔通风座椅，夏天空调开到冻的发抖，屁股下还是出汗会湿裤子。
20074	1	标配abs、ebd，电动窗，铝合金轮毂，后排座椅带头枕！可以用u盘听歌，噪音和以前车型比有明显改善。
20075	0	车子的隔音做的太差，底盘感觉不是很整，尤其是跑长途的时候，车子一超过100公里各种风噪和发动机噪音非常明显，严重影响了车内乘坐的舒适度。
20076	0	发动机怠速声音偏大！胎噪偏大！
20077	0	前脸设计的有点短，从前面看显得车子很小，a柱有点儿遮挡视线。
20078	1	性价比高，价钱便宜，省油，车子经济维修保养比较方便.
20079	1	k1.4的发动机，动力强劲，启动声音不大，行驶在均速范围机器比较静。
20080	1	外观和内饰是最满意的地方，外观新颖前卫，内饰简约大方
20081	1	当然是那霸气的外形了，凯迪拉克的钻石切割设计理念，有棱有角，充满着美式的狂野，第一眼就被深深吸引。还有内部空也有良好的表现。
20082	0	轮胎爱吃小石子，胎噪大；大灯像蜡烛，晚上行车光线不足；自动启停功能还不如换其他的配置（一次踩下刹车启停启动，再松刹车，发动机剧烈的抖动了一下，吓得我再一上车就把启停关了）。
20083	0	停车出入库时不太方便，毕竟是车长超五米的大家伙。
20084	1	4驱系统、7座大空间
20085	1	外形是我最喜欢的地方，用俊朗形容他最合适，英俊，硬朗，颜值爆表。
20086	1	配置比较齐全，esp，制动辅助，牵引力控制，坡起辅助的安全配置都配备了。这个价位里面秒杀合资车型，远胜自主车型。
20087	0	空间，车的总长很长，但被车头占用了不少，｛｛｛追加：阿里巴巴车讯网购车的500元油卡即将邮寄到手，客服已经打电话过来询问邮寄地址了。油卡是什么，油卡就是钱啊，呵呵呵呵
20088	0	可能法国人太浪漫了，空间设计不合理。当初被设计的外观所迷惑了，但是没有想到空间太局促了，尤其是扶手箱、设计空间好小啊，放点东西、拿点东西，一点不方便。
20089	1	外观，新晶锐线条硬朗，侧面看流线非常美，看起来块头不小，可能是白色比较显大吧，和polo比外观比较年轻，更适合年轻人，而polo则更适合大部分群体。
20090	1	可爱的外形设计是最吸引我的地方，真的像个大熊猫萌萌哒。其次因为车子小，去超市去外面吃饭，停车真的很方便，只要一个小空间就能停下，不用担心要找个面积大的空地，真心方便，灵活。
20091	0	油耗和异响，去4s店说异响是通病很多同型号车都是通一个地方响
20092	0	后悬挂硬，胎噪有点大
20093	0	油耗较高，有点点小异响
20094	1	四轮碟刹，配备轿车式刹车系统。
20095	1	百公里提速大概在5.5秒以内狠踩的话接近五秒
20096	0	除了不能飞其他都满意??
20097	1	外形比较大气，尤其是前脸，那看一眼，心里就拽.
20098	0	倒档不挂去四s店看过说是离合器得踩下去停留1.2秒看论坛这是通病希望厂家改进一下。
20099	0	起步很肉，不过我觉得能接受，起步一下子就窜出去的，我也不敢开
20100	0	刹车前期异响，掉灰厉害
20101	1	外观和品牌，关键是现在还是全进口，还买到了传说中的绝版焰火蓝。意外惊喜的是17款带了自动防炫目后视镜。
20102	1	外观高端大气，具有商务车气息
20103	1	1.6thp发动机提供源源不断的动力与超乎想象的加速体验。
20104	0	发动机声音大，减震系统不好
20105	0	大众，大家都懂。。。不用多说了～信仰车～
20106	1	比金杯好开，挂档和轿车一样，对我这样的好手易发挥！
20107	0	刹车异响那叫一个烦人准备换刹车片，还有a柱大有点挡视线！！灯的按键设计的不怎么合理经常碰到膝盖！！
20108	0	才500公里，渗油的地方太多了，变速箱，方向机，机油滤芯，都有渗油的状况，都是装配工艺粗糙导致的！
20109	1	肯定是外形了，捷豹首款suv，小城市我是第五辆，上街回头率绝对的高
20110	1	油耗和操控
20111	0	其实好想包容小7的，可是这个蜡烛近光灯我夜间开车的时候真的是有点战战兢兢，看不清啊。
20112	1	最满意的一点当然是那帅气的造型了，朋友们看到的第一眼都说这车好矮，好帅气
20113	0	后排的空间比较窄，乘员上下简直就是对身材和身体柔韧度的考验，做进去给人一种一种压抑的感觉，尤其是没有天窗光线不好的时候，有密闭空间恐惧症的慎入，所以后排很少坐人，自己坚决不坐后排。
20114	0	没有后防撞
20115	0	灯光不行，音响一般
20116	0	应该就是那几个通病了吧。问题可大可小，特别是冷却液壶裂痕问题，让人心里不是滋味～再一个就是通用的这款变速箱，跟发动机的匹配以及挂档的平顺，都让人觉得不太细腻。
20117	0	启停鸡肋。启停状态下发动机启动毫无逻辑。坐姿偏硬
20118	1	自己喜欢的.咋用咋满意??最最喜欢的就是我的四个铝合金大脚.
20119	0	17改的外观和做工
20120	1	万年不变的是油耗
20121	0	塑料味道挺大价格有点高，前后都没有防雾灯。
20122	0	太高了，太窄了，速度不敢太快。
20123	1	外观大气漂亮、颜值高整体很厚重结实；动力足加速凌厉备胎是原尺寸的还不错~
20124	0	安全方面的配置简单了一点，没有esp，气囊也不多。
20125	1	无框车门后掀背自动尾翼外观吊炸天
20126	1	油耗，是我比较满意的地方，在汽车之家看了很多，也做了对比，最后选择昕锐，说真的一点都不后悔！
20127	1	外观看起来很舒服，，空间够大！
20128	1	空间，一定是空间。其次是带有自动驻车与上坡辅助两个最实用的功能。
20129	1	外观无敌，操控指向精准，城市开油耗10个油，内饰绝对好，新车没有味道，石英钟提升逼格，三片式天窗无法开启这是个遗憾，至少让后排的天窗可以打开就好了
20130	1	最满意的要数自动空调啦
20131	0	车子的空间前排做的很不错，就是后排和后备箱的大小有点约束感。
20132	1	空间大，隔音好，动力不错，配置高，反正集合起来就是一句：性价比超高啊！开车带着同事啥的出去，倍有面子~都说这个车好，纷纷表示要支持国产！
20133	0	低速方向盘操作稍重
20134	0	旗舰版轮胎使用公路胎，而且使用20吋轮毂，这样的轮胎、轮毂不适合安装在硬派越野车上。正前方观看此车稍显不协调，车身高度足够，车身长度足够，但宽窄度不够，如果能再宽10cm此车堪称完美。
20135	0	内饰较简单
20136	0	要说最不满意的就是没有后视镜电加热，后视镜自动折叠，胎压监测，后排座椅放到，舒适型有大屏幕但是没导航没cd功能，这些其实也不是不满意只是加上这些更好。呵呵是不是我要求太高了。
20137	1	外观还是挺漂亮的，整体比较流畅，车体较宽，反正看着很舒服。
20138	0	要说不满意也就是中排座椅不能像第三排那样放平，自己想象的是一家三口跑长途的是可以把第二排放倒像床一样躺着，或者是拉货的时候吧车子装满，不过就算第二排没有放，放下第三排的空间也是大到不行。
20139	0	天热了，1.0的排量开空调有点吃力
20140	1	最满意就是空间，真的挺大的
20141	0	油耗大！
20142	1	配置全，关键零部件超良心
20143	0	最不满意的地方只能说动力了，只有1.5的，而且产能有点不够，买这车等了好久好久，还去南京自提的才给了一辆
20144	0	一档跟倒挡有时候挂不上需要第二下
20145	0	也是车友们普遍吐槽的一点吧！悬挂太硬~
20146	1	看家本领水平对置发动机和左右对称全时四驱，均衡无硬伤。（这算好几点了吧）
20147	1	外观大气，大灯好看，车身线条好看，符合自己的身份，不用买太好的车，比较喜欢低调享受。
20148	0	价格要是再便宜点就更好了。
20149	0	最不满意的就是做工了，缝隙太大而且不是很均匀！但是想想价格，也没什么不满意的了！必定性价比在这摆着！
20150	1	省油，空间还可以，噪音比较小，开起来舒适，
20151	1	最满意的话还是动力
20152	0	07老骊威，冷天，第一把方向，咚咚响，像车轮打滑似的。热车和暖和天就不响。怎么事？？
20153	0	3档之前顿挫严重。轮胎的噪音和震动能够完全的传递到驾驶舱内，档次立马下降不少，有待改进。
20154	1	外形时尚，大气，底盘稳重。性价比高，整体档次还是有的。
20155	0	无钥匙进入没有说不过去，豪华型音响没有标配小柏林说不过去！
20156	1	空间特别大
20157	0	饰硬塑料感强，对于这个车价来说，真心忍不住吐槽。同价位的车款，内饰多少都有点科技感，内饰档次也有点掉价。
20158	0	涡轮介入迟2000转时，中央显示屏播放视频时在急转弯时会关闭后重新启动。
20159	0	1.4t迈腾的钱……的确性价比不高。还不如买速派的1.8~都是一个平台出来的，配置也差不多，感觉没有必要花钱买车标啊。
20160	0	内饰其他人已经无限的吐槽过了，没有车顶扶手，没有后备箱车灯，硬塑料，布座椅，没有高低调节。反正这款车就是，该省的都省了，不该省的，也全省了了。
20161	1	安全配置很齐全，方向盘转向沉稳、精准。坐在车里视线高很宽阔，行车噪声是可以接受的，真皮座椅很舒适，车内和后备箱的空间也不错。
20162	1	功能齐全，配置高
20163	1	开起来很舒适，开久了不累，转向轻便，灵活，空间非常大，拉货很合适。。
20164	0	其实整体非常满意，如果一定要选最不满意的话，应该是后备箱容量小。稍微放些东西就满了。好在平时用车不怎么拉东西，自己够用就好。
20165	0	车动力不行太肉，杀车时有异响
20166	1	外观（回头率很高），16款多了日间行车灯（可以装逼），全系标配esp可以说是业界良心了，毕竟现在购买车辆人们最在意的是安全。
20167	1	空间够大，动力充沛，外形霸气
20168	0	内饰造型太过老气，而且遥控钥匙不知道为啥必须按5s以上才能开车门。
20169	0	换档二档在冷车进比较难挂。
20170	0	悬架偏硬车外贴皮薄多媒体导航不可以调节方向车往前开导航往下走郁闷的不得了
20171	0	灯灯灯
20172	0	油耗略大
20173	1	发动机声音小，油耗低
20174	1	外观、外观，还是外观
20175	1	颜值，内饰，配置
20176	1	科技含量高,好多自动的，自动大灯、自动雨刮、自动到车，城市安全，两则来车预警。
20177	0	最不满意的还是后部造型吧！可能过多的考虑到室内空间的因素，后部造型更趋向于mpv或者面包，方方正正的。与v3前脸的suv设计有点反差。
20178	0	基本没有，如果非要鸡蛋里挑骨头的话，有些细微处的作工有待提高。
20179	0	内饰用料都是手感很硬的塑料，不过考虑到这个价位，差不多都是这样的设计，一分钱一分货吧。
20180	1	货相比较大。价格实惠。
20181	0	用过空调暖风后，关闭以后出风口传来将近3、4分钟的风声，据说属于正常，但是已经影响到车内的静音效果，不好。
20182	1	后排座椅可以拆卸，偶尔可以多装一些东西，出去旅游的时候，东西也可以放的不少，人也可以做的蛮多的，七座的车子，瘦的人可以做七八个，还留有余地，胖的人做个三四个已经不得了了。
20183	1	7座mpv里面除了gl8、g10没有这么大空间的了，还是四驱越野车外形，油耗超低，一次过满足我所有要求。
20184	0	驾驶位空间较小
20185	0	四门车窗没有一键升降，油耗有点高，不知道是不是新手的原因，都在市区开，目前油耗9.7
20186	1	内部空间够大，180的身高完全不觉的憋屈，无论是前排还是后排都挺宽敞的，没有给人很紧促的感觉。外形漂亮，内饰大方，铝合金轮毂四轮碟刹给人高大上的感觉。
20187	1	空间，这个毋庸置疑的大，特别是后排空间，一般的身高，翘腿是没有问题的。还有就是后备箱的空间，那个宽敞啊，家用车是非常好的。
20188	0	后悬材料是铸铁的。虽然在驾驶感受和实际使用中并没有什么影响，但相比于之前的srx，有点简配的感觉。落地差不多40万的车了，配个氙气大灯成本不高吧?为什么还是卤素的呢？
20189	1	帅气十足，通风座椅，抬头显示，boss音响
20190	0	后排没有空调出风口，头枕固定
20191	1	外观、氛围灯、抬头显示
20192	0	车钥匙不是很好看，有点掉档了··
20193	0	买的时候黄石白色的只有一台车，没有选择。声音较大，倒档不好挂。黄石地区好象没有4s店。
20194	1	外观是我最满意的一点，酷炫的日行灯，双腰线的车身线条跟美形斜背的尾部，外观非常时尚年轻化，适合我这样的小青年开
20195	1	配置高，希望有的配置基本上都有了。
20196	1	音响，空调。
20197	1	当然是动力高颜值高
20198	0	空调风量略小，刹车异响
20199	0	整车隔音一般，一走赖路后门位置就疙瘩疙瘩的响，在论坛看了好多车友的建议，自己也想了好多方法，还是没有办法解决备胎异响，我觉得备胎这个设计除了好看以外，实用性很低，备胎罩难打开，开尾门不方便。
20200	1	外型很man,给人一种很力量、很硬朗的感觉。车内空间够大，我们是双独家庭，带上双方的父母和孩子一起出去，一点都不挤。
20201	1	国内首台自动挡皮卡
20202	0	视线稍微有点差，但老师傅适应几天就完全可以随意操控，还有后备箱开口小了点。
20203	0	毕竟新车子刚提到不久。暂时还没有什么不满意的地方。非要说有什么不满意的地方。那就是开了空调以后他的动力严重不足。但是只要你舍得给油，动力还算可以吧，因为是将近一点三吨的车子。
20204	1	安全性优秀，一体式车架，高速行驶车身比较稳；空间大，可以算是越级的空间了。
20205	0	小问题多，做工较差，暗病（时好时坏的病）多。
20206	1	油耗非常满意，全市区行驶6.5个油，跑高速5个油左右。开空调也就能比不开多一个油左右。对于工薪族来说，上下班用真的是非常合适，绝对的经济适用型好车。
20207	0	可能是车身高的原因转弯的时候跟面包车差不多速度快一点感觉要翻车。
20208	0	感觉油耗太高了平均21个油，可能是新车磨合的原因油耗都点高，前雷达，感觉不太好用，其他的缺点还没有找到
20209	0	这个嘛，我就感觉byd整车装配工艺跟不上这么叼的技术啊，车内有很小的异响，比例升降有噪音，前摄像头有时间不会亮，虽然是小地方，但是影响驾驶员的心情！强烈建议byd厂家重视这些问题！！！
20210	1	空间大，内饰配置，外观大气！
20211	0	现在已经开了3700公里了，车内感觉有两三处异响，着实影响开车心情，等天气好点去研究解决一下。
20212	1	空间大，配置高。家庭商务两不误。
20213	0	车门和后备箱的边缝真的好大，看起来很山寨。
20214	1	内饰豪华感强烈。之前开的是宝马5，换了glc终于有了开豪车的感觉。电子提醒雷达倒影都是杠杠的
